task,training_seed,rho,clean_eval_score,obs_sigma_003_score,obs_sigma_005_score,obs_sigma_008_score,base_clean_score,base_obs_sigma_008_score,max_obs_sigma_008_score,recovery_score_threshold,clean_constraint_pass,recovery_label,normalized_recovery,atr_q80,atr_q90,atr_q95,atr_normalized_q90,same_radius_q90,clean_transition_l2_median,smpr_delta0,smpr_delta005,smpr_delta010,semantic_margin_median,semantic_pair_count,cost_drift_q50,cost_drift_q90,cost_drift_q95,clean_margin_q10,clean_margin_q50,clean_margin_q90,proxy_gap_q50q90,proxy_gap_q50q95,proxy_gap_scaled,top1_agree,cert_pass_rate,candidate_count,data_notes
TwoRoom,3074,0.01,94.666667,95.0,94.666667,90.666667,95.666667,69.0,98.0,92.2,true,false,0.7471264482758622,,1.1131421031913513,,0.7447184756619218,15.768158912658691,14.165450096130371,0.7704917788505554,,,6.06801700592041,61.0,12.944076538085938,91.3774642944336,,,94.97401428222656,293.7232971191406,-87.78091430664062,,-0.31606685784773714,0.5200000107288361,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.02,97.333333,97.666667,97.0,97.666667,95.666667,69.0,98.0,92.2,true,true,0.9885057586206898,,0.527574942818781,,0.35296015314397716,7.4571099281311035,14.134693145751953,0.8852458596229553,,,11.24194622039795,61.0,5.336151123046875,36.14827346801758,,,99.27850341796875,301.78082275390625,26.981956481933594,,0.15726037338332496,0.7400000095367432,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.03,94.666667,94.0,94.333333,94.0,95.666667,69.0,98.0,92.2,true,true,0.8620689655172413,,0.31023774003220617,,0.2075564082853382,4.396345138549805,14.170890808105469,0.9344261884689331,,,12.8611478805542,61.0,2.4445648193359375,15.180124282836914,,,100.48503875732422,299.2394714355469,70.12479019165039,,0.5359366900127122,0.8599999994039536,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.04,96.0,96.333333,96.0,95.666667,95.666667,69.0,98.0,92.2,true,true,0.9195402413793105,,0.20471947941948562,,0.13696218857815823,2.8430323600769043,13.88745403289795,0.9999999403953552,,,13.959830284118652,61.0,1.67193603515625,12.446866035461426,,,88.14802551269531,282.1373291015625,63.25429344177246,,0.5595657285758499,0.9299999997019768,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.05,98.0,98.333333,98.0,98.0,95.666667,69.0,98.0,92.2,true,true,1.0,,0.18338815425774974,,0.122691025972097,2.451815128326416,13.369539260864258,0.9999999403953552,,,14.51102066040039,61.0,1.5979766845703125,9.298524856567383,,,89.34721374511719,279.8711242675781,70.75016403198242,,0.6554323663465895,0.9400000013411045,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.06,93.666667,93.0,93.666667,93.666667,95.666667,69.0,98.0,92.2,true,true,0.8505747241379311,,0.10773770150558551,,0.07207907831940695,1.5415016412734985,14.307912826538086,0.9836065173149109,,,14.861209869384766,61.0,1.28045654296875,8.198493957519531,,,91.50627136230469,282.76123046875,75.10928344726562,,0.6960798399445149,0.9499999992549419,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.07,96.0,95.666667,95.333333,96.0,95.666667,69.0,98.0,92.2,true,true,0.9310344827586207,,0.1168179124558464,,0.07815395486767505,1.568643569946289,13.428108215332031,0.9836065173149109,,,14.27995777130127,61.0,0.994598388671875,6.203704833984375,,,76.06448364257812,272.9898376464844,63.657073974609375,,0.7195174828141718,0.9299999997019768,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
TwoRoom,3074,0.08,96.333333,96.333333,96.666667,96.333333,95.666667,69.0,98.0,92.2,true,true,0.9425287241379309,,0.1080286071798046,,0.07227370111702168,1.4567373991012573,13.484737396240234,0.9836065173149109,,,14.987125396728516,61.0,0.8929300308227539,5.749255180358887,,,61.82807159423828,265.3299560546875,50.32956123352051,,0.6863753892747501,0.9700000006705523,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.00,86.33333333333333,59.333333333333336,17.0,4.333333333333333,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,false,0.0,,3.4252009231417477,,1.0,20.373199462890625,5.948030471801758,0.4285714328289032,,,-0.8763599395751953,98.0,56.64509582519531,153.6573028564453,,,133.72613525390625,260.9478454589844,-173.58847045898438,,-0.3935882886430493,0.019999980926513672,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.01,88.0,85.0,77.33333333333333,51.666666666666664,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,false,0.5590551181102361,,2.0975276746126346,,0.6123809147781871,12.114895820617676,5.7757978439331055,0.9285714030265808,,,8.406012535095215,98.0,17.052108764648438,60.075679779052734,,,142.4405517578125,257.3444519042969,22.28919219970703,,0.08488148811595098,0.6800000071525574,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
