task,train_stdmax,eval_sigma,n_training_seeds,score_clean_mean,score_clean_pstdev,score_obs_sigma_0p08_mean,score_obs_sigma_0p08_pstdev,behavioral_plateau_threshold,behavioral_plateau_label,atr_q90_mean,atr_q90_pstdev,smpr_margin0_mean,same_radius_q90_mean,same_radius_q90_pstdev,same_radius_q95_mean,cost_drift_q90_mean,cost_drift_q90_pstdev,cost_drift_q95_mean,clean_margin_q50_mean,clean_margin_q50_pstdev,clean_margin_q10_mean,clean_margin_q20_mean,certificate_gap_q50_q90_mean,certificate_gap_q50_q90_pstdev,certificate_pass_proxy,maf_flip_rate_mean,candidate_count_mean,notes
TwoRoom,0.00,0.08,3,94.66666666666667,0.72008250556092,68.77777788888889,2.4545248012599146,91.44444428888889,False,1.508833902938908,0.010048189381820661,0.33879779775937396,21.4604975382487,0.23837198206622545,,180.3289540608724,8.81313108736046,,94.14076487223308,3.7555880279641594,,,-266.5171432495117,16.944883959830126,False,0.7933333317438761,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.01,0.08,3,94.88888888888889,1.0999437134870003,93.44444466666667,2.078698518512057,91.44444428888889,True,1.1220137868598803,0.06641988794410893,,16.13782564798991,0.9341233712390576,,85.42017873128255,15.302512536130717,,100.56019337972005,4.344179261787774,,,-70.28016408284505,33.593062808955494,False,0.4899999996026357,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.02,0.08,3,95.77777766666667,1.0999437247108985,95.44444444444444,1.5713486383390423,91.44444428888889,True,0.4885879446073197,0.05322991787336085,,7.010720411936442,0.723556982827607,,32.055149714152016,3.0456706772768354,,99.03790537516277,1.0678397383636369,,,34.927605946858726,6.346174547993232,True,0.23666666448116302,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.03,0.08,3,95.11111111111111,0.8748898061125053,95.111111,1.3425607281020855,91.44444428888889,True,0.33699357698204924,0.032586246319735446,,4.764781475067139,0.42027181326141544,,18.79846254984538,3.1621227413015807,,93.26332092285156,7.854334592401681,,,55.666395823160805,14.082061907000242,True,0.15000000099341074,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.04,0.08,3,95.88888877777778,0.41573985812002,95.88888888888889,0.5665577891046413,91.44444428888889,True,0.20568884704113438,0.01534766365993323,,2.863680601119995,0.20543447985653243,,11.164917945861816,0.9066321101708895,,82.61460622151692,5.2355975861861115,,,60.2847703297933,4.092402816895705,True,0.09333333124717076,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.05,0.08,3,96.111111,1.498970972136776,95.88888877777778,1.547598809147288,91.44444428888889,True,0.16107677094079015,0.01581520435045929,,2.2304200331370034,0.15700500190332217,,9.018791198730469,0.5324215122990671,,85.6313959757487,3.8934119777724083,,,67.59381357828777,4.4603404970696765,True,0.05999999990065893,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.06,0.08,3,96.00000022222223,1.6996731276162385,95.77777777777777,1.5475984342135751,91.44444428888889,True,0.12434617630943179,0.01392916510878206,,1.7108299334843953,0.14442516714076328,,7.79389492670695,0.3377723387966064,,80.94021097819011,7.496159405987046,,,65.3524211247762,6.903688676541104,True,0.05333333338300387,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.07,0.08,3,96.44444433333334,0.6285392039198668,96.44444455555556,0.3142697590948061,91.44444428888889,True,0.11553046189247175,0.005658799821825959,,1.556163986523946,0.05472353511491464,,6.36750062306722,0.2864775623257595,,70.23500569661458,4.168136999294289,,,57.50000445048014,4.501008424235315,True,0.06333333378036816,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
TwoRoom,0.08,0.08,3,97.22222211111111,0.8314795380658779,97.11111088888889,0.5665578326859542,91.44444428888889,True,0.11120286515502383,0.015943404559836595,0.989070991675059,1.458317240079244,0.1997386748401028,,6.002133210500081,0.471958833480248,,65.46274058024089,2.7013503622176,,,53.45847415924072,2.21286946685463,True,0.03999999972681204,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.00,0.08,3,81.77777777777777,4.886362983843559,7.222222111111111,5.8139889347446605,70.86666646666667,False,3.5801502993462258,0.2600041231471354,0.43877550462881726,20.45431073506673,0.7697644803619131,,163.82170867919922,36.43091730937594,,129.20811971028647,14.023011981072987,,,-198.43529764811197,86.87910520247108,False,0.8900000055631002,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.01,0.08,3,85.888889,1.4989707497619815,37.888888888888886,12.368817654603836,70.86666646666667,False,2.622097675243477,0.5211761988607386,,14.900382995605469,2.6864599427285984,,80.47487513224284,22.369684294386705,,132.05403645833334,8.74877411258911,,,-28.895713806152344,46.65582627190529,False,0.4166666666666667,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.02,0.08,3,87.33333344444445,0.7200821969542021,62.66666655555556,11.98455791301333,70.86666646666667,False,1.5730136456026775,0.672913410872626,,8.74263588587443,3.415352507113875,,46.699232737223305,18.124059415106093,,132.34638214111328,8.07820712921308,,,38.947916666666664,44.315389576723746,True,0.17666666706403097,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.03,0.08,3,89.6666668888889,1.571348398669499e-07,82.44444466666667,1.6629588682618972,70.86666646666667,True,0.6628160423605387,0.05529120641062098,,3.950287103652954,0.31949221325413985,,18.16425959269206,0.32229818541143834,,143.29210408528647,8.265499082203796,,,106.96358489990234,7.676432405822333,True,0.06333333315948646,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.04,0.08,3,89.11111111111111,0.8314794192830977,86.55555555555556,0.15713507596600043,70.86666646666667,True,0.4586909401829954,0.03319507284134366,,2.652049700419108,0.16531141294375803,,13.399640083312988,0.9643173040659527,,142.37537638346353,3.5804489803799617,,,115.57609621683757,3.6215017231327473,True,0.06666666641831398,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.05,0.08,3,83.9999998888889,3.030707068215823,81.11111111111111,3.034777633361411,70.86666646666667,True,0.4722448987387924,0.050259817105524525,,2.5827458699544272,0.17801404731516626,,13.772895495096842,2.174904657702539,,126.12442779541016,1.7172118644057748,,,98.57863680521648,6.064939033206791,True,0.06333333253860474,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.06,0.08,3,88.22222211111111,1.3425608200582875,86.77777755555556,0.6285395181895532,70.86666646666667,True,0.3686410576387127,0.08205136681280133,,2.0044796069463096,0.24138914063031247,,11.18152109781901,3.584488102026194,,132.18439229329428,21.336521555375054,,,109.82135009765625,28.301368686256065,True,0.04333333236475786,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
PushT,0.07,0.08,3,86.44444455555556,0.8748899190014683,84.0,0.2721652548103785,70.86666646666667,True,0.303113495143147,0.02523447994247014,,1.703106959660848,0.10396929056846764,,8.764248212178549,0.41219255663097665,,130.37464141845703,2.7084164588468664,,,112.84614499409993,3.4239086797695664,True,0.03666666646798452,65.0,fixed-pool proxy: gap uses median clean candidate margin minus 2*q90 paired cost drift; SMPR is endpoint-only when present
