task,training_seed,rho,anchor_id,pool_id,K,clean_margin,max_cost_drift,pool_cert_gap,cert_pass_pool,top1_agree,observed_top1_flip,cost_drift_q50,cost_drift_q90,cost_drift_q95,cost_drift_q99,proxy_gap_q50q90,data_level,notes
PushT,3072,0.02,summary_only,summary_level_fixed_pool_summary,65.0,137.9564971923828,,,,0.8900000005960464,0.10999999940395355,9.00469970703125,35.41753387451172,,,67.12142944335938,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.03,summary_only,summary_level_fixed_pool_summary,65.0,148.3240203857422,,,,0.9400000013411045,0.05999999865889549,4.932037353515625,18.50579261779785,,,111.31243515014648,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.04,summary_only,summary_level_fixed_pool_summary,65.0,141.92672729492188,,,,0.9299999997019768,0.07000000029802322,3.9617156982421875,14.685661315917969,,,112.55540466308594,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.05,summary_only,summary_level_fixed_pool_summary,65.0,124.8997573852539,,,,0.9200000017881393,0.07999999821186066,3.8602166175842285,15.16696548461914,,,94.56582641601562,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.06,summary_only,summary_level_fixed_pool_summary,65.0,104.10734558105469,,,,0.9200000017881393,0.07999999821186066,3.37506103515625,16.226016998291016,,,71.65531158447266,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.07,summary_only,summary_level_fixed_pool_summary,65.0,127.98778533935547,,,,0.9499999992549419,0.05000000074505806,2.3828582763671875,8.811836242675781,,,110.3641128540039,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3072,0.08,summary_only,summary_level_fixed_pool_summary,65.0,122.666259765625,,,,0.9800000004470348,0.019999999552965164,1.864837646484375,7.28698205947876,,,108.09229564666748,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.00,summary_only,summary_level_fixed_pool_summary,65.0,110.22613525390625,,,,0.0899999737739563,0.9100000262260437,80.14501953125,212.6455535888672,,,-315.0649719238281,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.01,summary_only,summary_level_fixed_pool_summary,65.0,132.6833038330078,,,,0.3799999952316284,0.6200000047683716,25.348175048828125,111.61507415771484,,,-90.54684448242188,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.02,summary_only,summary_level_fixed_pool_summary,65.0,120.92267608642578,,,,0.6599999964237213,0.3400000035762787,15.96807861328125,72.2715835571289,,,-23.62049102783203,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.03,summary_only,summary_level_fixed_pool_summary,65.0,131.6389923095703,,,,0.8999999985098839,0.10000000149011612,4.6373291015625,17.732091903686523,,,96.17480850219727,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.04,summary_only,summary_level_fixed_pool_summary,65.0,138.2318115234375,,,,0.9400000013411045,0.05999999865889549,3.510711669921875,12.363597869873047,,,113.5046157836914,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.05,summary_only,summary_level_fixed_pool_summary,65.0,128.5529022216797,,,,0.9400000013411045,0.05999999865889549,3.09942626953125,10.701467514038086,,,107.14996719360352,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.06,summary_only,summary_level_fixed_pool_summary,65.0,136.65054321289062,,,,0.9600000008940697,0.03999999910593033,2.5637054443359375,9.09243392944336,,,118.4656753540039,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.07,summary_only,summary_level_fixed_pool_summary,65.0,134.16238403320312,,,,0.9700000006705523,0.029999999329447746,2.232147216796875,8.237308502197266,,,117.6877670288086,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3073,0.08,summary_only,summary_level_fixed_pool_summary,65.0,128.8500213623047,,,,0.9800000004470348,0.019999999552965164,2.1136627197265625,7.802004337310791,,,113.2460126876831,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.00,summary_only,summary_level_fixed_pool_summary,65.0,143.67208862304688,,,,0.2200000286102295,0.7799999713897705,39.79994201660156,125.16226959228516,,,-106.65245056152344,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.01,summary_only,summary_level_fixed_pool_summary,65.0,121.03825378417969,,,,0.6899999976158142,0.3100000023841858,19.25360107421875,69.73387145996094,,,-18.429489135742188,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.02,summary_only,summary_level_fixed_pool_summary,65.0,138.15997314453125,,,,0.9200000017881393,0.07999999821186066,8.621635437011719,32.4085807800293,,,73.34281158447266,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.03,summary_only,summary_level_fixed_pool_summary,65.0,149.91329956054688,,,,0.9700000006705523,0.029999999329447746,4.835723876953125,18.254894256591797,,,113.40351104736328,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.04,summary_only,summary_level_fixed_pool_summary,65.0,146.96759033203125,,,,0.9299999997019768,0.07000000029802322,3.559906005859375,13.14966106414795,,,120.66826820373535,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.05,summary_only,summary_level_fixed_pool_summary,65.0,124.92062377929688,,,,0.9499999992549419,0.05000000074505806,3.9116973876953125,15.4502534866333,,,94.02011680603027,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.06,summary_only,summary_level_fixed_pool_summary,65.0,155.7952880859375,,,,0.9900000002235174,0.009999999776482582,2.2631072998046875,8.226112365722656,,,139.3430633544922,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.07,summary_only,summary_level_fixed_pool_summary,65.0,128.9737548828125,,,,0.9700000006705523,0.029999999329447746,2.343780517578125,9.243599891662598,,,110.4865550994873,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
PushT,3074,0.08,summary_only,summary_level_fixed_pool_summary,65.0,144.62107849121094,,,,0.9600000008940697,0.03999999910593033,1.84149169921875,6.375582695007324,,,131.8699131011963,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.00,summary_only,summary_level_fixed_pool_summary,65.0,18.061031341552734,,,,0.0899999737739563,0.9100000262260437,72.23531341552734,216.1820068359375,,,-414.30298233032227,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.01,summary_only,summary_level_fixed_pool_summary,65.0,18.755287170410156,,,,0.4100000262260437,0.5899999737739563,18.213775634765625,125.17802429199219,,,-231.60076141357422,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.02,summary_only,summary_level_fixed_pool_summary,65.0,20.494937896728516,,,,0.9900000002235174,0.009999999776482582,0.5315093994140625,3.1470301151275635,,,14.200877666473389,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.03,summary_only,summary_level_fixed_pool_summary,65.0,18.363338470458984,,,,0.9700000006705523,0.029999999329447746,2.2526702880859375,10.456961631774902,,,-2.5505847930908203,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.04,summary_only,summary_level_fixed_pool_summary,65.0,19.222370147705078,,,,0.9900000002235174,0.009999999776482582,1.61285400390625,7.590386390686035,,,4.041597366333008,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.05,summary_only,summary_level_fixed_pool_summary,65.0,10.792657852172852,,,,0.9600000008940697,0.03999999910593033,0.7467193603515625,2.9015674591064453,,,4.989522933959961,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.06,summary_only,summary_level_fixed_pool_summary,65.0,19.313915252685547,,,,0.9900000002235174,0.009999999776482582,1.048370361328125,5.191004753112793,,,8.931905746459961,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.07,summary_only,summary_level_fixed_pool_summary,65.0,18.918437957763672,,,,1.0,0.0,0.83624267578125,4.351511001586914,,,10.215415954589844,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3072,0.08,summary_only,summary_level_fixed_pool_summary,65.0,20.090293884277344,,,,0.9700000006705523,0.029999999329447746,0.8549041748046875,4.4673004150390625,,,11.155693054199219,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.00,summary_only,summary_level_fixed_pool_summary,65.0,16.605545043945312,,,,0.07999998331069946,0.9200000166893005,63.25859832763672,220.74185180664062,,,-424.87815856933594,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.01,summary_only,summary_level_fixed_pool_summary,65.0,18.400184631347656,,,,0.26999998092651367,0.7300000190734863,28.418533325195312,156.45611572265625,,,-294.51204681396484,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.02,summary_only,summary_level_fixed_pool_summary,65.0,17.682003021240234,,,,0.8400000035762787,0.1599999964237213,4.847540855407715,26.608245849609375,,,-35.534488677978516,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.03,summary_only,summary_level_fixed_pool_summary,65.0,17.582107543945312,,,,0.9499999992549419,0.05000000074505806,2.644989013671875,11.715326309204102,,,-5.848545074462891,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.04,summary_only,summary_level_fixed_pool_summary,65.0,18.601093292236328,,,,0.9800000004470348,0.019999999552965164,1.494598388671875,7.412821292877197,,,3.7754507064819336,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.05,summary_only,summary_level_fixed_pool_summary,65.0,16.760807037353516,,,,0.9600000008940697,0.03999999910593033,1.1740570068359375,6.144323348999023,,,4.472160339355469,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.06,summary_only,summary_level_fixed_pool_summary,65.0,17.885221481323242,,,,0.9900000002235174,0.009999999776482582,1.009124755859375,4.654671669006348,,,8.575878143310547,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.07,summary_only,summary_level_fixed_pool_summary,65.0,19.971710205078125,,,,0.9900000002235174,0.009999999776482582,0.9565277099609375,4.542376518249512,,,10.886957168579102,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3073,0.08,summary_only,summary_level_fixed_pool_summary,65.0,20.629228591918945,,,,0.9900000002235174,0.009999999776482582,0.785430908203125,3.9728424549102783,,,12.683543682098389,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.00,summary_only,summary_level_fixed_pool_summary,65.0,17.202045440673828,,,,0.12000000476837158,0.8799999952316284,67.87094116210938,214.99049377441406,,,-412.7789421081543,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.01,summary_only,summary_level_fixed_pool_summary,65.0,19.695039749145508,,,,0.4300000071525574,0.5699999928474426,19.646392822265625,122.87761688232422,,,-226.06019401550293,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.02,summary_only,summary_level_fixed_pool_summary,65.0,17.451324462890625,,,,0.5999999940395355,0.4000000059604645,11.058178901672363,83.25837707519531,,,-149.0654296875,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.03,summary_only,summary_level_fixed_pool_summary,65.0,16.79741668701172,,,,0.9600000008940697,0.03999999910593033,3.1432037353515625,14.234064102172852,,,-11.670711517333984,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.04,summary_only,summary_level_fixed_pool_summary,65.0,20.038528442382812,,,,0.9700000006705523,0.029999999329447746,1.4317550659179688,6.744184970855713,,,6.550158500671387,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.05,summary_only,summary_level_fixed_pool_summary,65.0,17.980464935302734,,,,0.9700000006705523,0.029999999329447746,1.1419830322265625,5.643496036529541,,,6.693472862243652,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.06,summary_only,summary_level_fixed_pool_summary,65.0,19.57706642150879,,,,0.9900000002235174,0.009999999776482582,0.9631309509277344,5.189949035644531,,,9.197168350219727,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.07,summary_only,summary_level_fixed_pool_summary,65.0,17.503122329711914,,,,1.0,0.0,0.9191131591796875,4.730711936950684,,,8.041698455810547,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Reacher,3074,0.08,summary_only,summary_level_fixed_pool_summary,65.0,19.516101837158203,,,,0.9900000002235174,0.009999999776482582,0.8364410400390625,4.287737846374512,,,10.94062614440918,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.00,summary_only,summary_level_fixed_pool_summary,65.0,87.72187042236328,,,,0.11000001430511475,0.8899999856948853,63.67401123046875,203.14549255371094,,,-318.5691146850586,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.01,summary_only,summary_level_fixed_pool_summary,65.0,84.65328979492188,,,,0.2900000214576721,0.7099999785423279,41.11662292480469,143.44857788085938,,,-202.24386596679688,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.02,summary_only,summary_level_fixed_pool_summary,65.0,59.935157775878906,,,,1.0,0.0,0.5626220703125,2.7413582801818848,,,54.45244121551514,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.03,summary_only,summary_level_fixed_pool_summary,65.0,95.60371398925781,,,,0.9299999997019768,0.07000000029802322,9.242095947265625,36.68883514404297,,,22.226043701171875,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.04,summary_only,summary_level_fixed_pool_summary,65.0,93.4710693359375,,,,0.9600000008940697,0.03999999910593033,4.42291259765625,17.40961456298828,,,58.65184020996094,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.05,summary_only,summary_level_fixed_pool_summary,65.0,40.279258728027344,,,,1.0,0.0,0.3953094482421875,1.9717979431152344,,,36.335662841796875,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.06,summary_only,summary_level_fixed_pool_summary,65.0,93.59437561035156,,,,1.0,0.0,1.854380488395691,7.333138465881348,,,78.92809867858887,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.07,summary_only,summary_level_fixed_pool_summary,65.0,87.43185424804688,,,,1.0,0.0,1.3166007995605469,5.664059638977051,,,76.10373497009277,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3072,0.08,summary_only,summary_level_fixed_pool_summary,65.0,67.41226196289062,,,,0.9900000002235174,0.009999999776482582,1.2167816162109375,4.914822578430176,,,57.58261680603027,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.00,summary_only,summary_level_fixed_pool_summary,65.0,76.69497680664062,,,,0.04000002145767212,0.9599999785423279,61.53825378417969,199.88235473632812,,,-323.0697326660156,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.01,summary_only,summary_level_fixed_pool_summary,65.0,95.81092834472656,,,,0.48000001907348633,0.5199999809265137,29.838027954101562,110.50860595703125,,,-125.20628356933594,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.02,summary_only,summary_level_fixed_pool_summary,65.0,96.21139526367188,,,,0.760000005364418,0.23999999463558197,18.58404541015625,65.30197143554688,,,-34.392547607421875,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.03,summary_only,summary_level_fixed_pool_summary,65.0,81.62281799316406,,,,0.9400000013411045,0.05999999865889549,10.039093017578125,37.94728088378906,,,5.7282562255859375,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.04,summary_only,summary_level_fixed_pool_summary,65.0,84.60527801513672,,,,0.9800000004470348,0.019999999552965164,5.5037689208984375,20.768369674682617,,,43.068538665771484,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.05,summary_only,summary_level_fixed_pool_summary,65.0,82.40016174316406,,,,1.0,0.0,2.6625518798828125,10.672389030456543,,,61.05538368225098,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.06,summary_only,summary_level_fixed_pool_summary,65.0,83.36009979248047,,,,1.0,0.0,1.6420135498046875,7.179576396942139,,,69.00094699859619,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.07,summary_only,summary_level_fixed_pool_summary,65.0,87.79841613769531,,,,0.9900000002235174,0.009999999776482582,1.4326934814453125,5.851884841918945,,,76.09464645385742,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3073,0.08,summary_only,summary_level_fixed_pool_summary,65.0,94.1574478149414,,,,1.0,0.0,1.276611328125,5.195583820343018,,,83.76628017425537,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3074,0.00,summary_only,summary_level_fixed_pool_summary,65.0,83.85115814208984,,,,0.11000001430511475,0.8899999856948853,58.949432373046875,193.08544921875,,,-302.31974029541016,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3074,0.01,summary_only,summary_level_fixed_pool_summary,65.0,93.66342163085938,,,,0.25999999046325684,0.7400000095367432,44.97016906738281,160.71115112304688,,,-227.75888061523438,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
Cube,3074,0.02,summary_only,summary_level_fixed_pool_summary,65.0,80.67768096923828,,,,0.5200000107288361,0.47999998927116394,25.316986083984375,94.4981460571289,,,-108.31861114501953,aggregate_summary_level,sample-level max-cost-drift traces are unavailable; cert_pass_pool unavailable
