training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,cert_pass,top1_flip,clean_best,noisy_best
3072,TwoRoom,0.08,25,65,218.94395446777344,6.167572021484375,0.6955509185791016,True,False,0,0
3072,TwoRoom,0.08,26,65,12.21600341796875,12.414840698242188,1.7510697841644287,False,False,0,0
3072,TwoRoom,0.08,27,65,256.91534423828125,10.296478271484375,2.6911330223083496,True,False,0,0
3072,TwoRoom,0.08,28,65,395.5807189941406,8.746673583984375,1.9052809476852417,True,False,0,0
3072,TwoRoom,0.08,29,65,4.237954616546631,53.513092041015625,5.783186435699463,False,True,50,0
3072,TwoRoom,0.08,30,65,246.31915283203125,13.5245361328125,3.676400899887085,True,False,0,0
3072,TwoRoom,0.08,31,65,120.63922882080078,39.6661376953125,3.4443960189819336,True,False,0,0
3072,TwoRoom,0.08,32,65,163.33343505859375,11.938369750976562,1.2175219058990479,True,False,0,0
3072,TwoRoom,0.08,33,65,107.97038269042969,42.90968322753906,8.085074424743652,True,False,0,0
3072,TwoRoom,0.08,34,65,96.19178771972656,18.389404296875,3.678816080093384,True,False,0,0
3072,TwoRoom,0.08,35,65,31.7015438079834,10.73858642578125,3.151456356048584,True,False,0,0
3072,TwoRoom,0.08,36,65,199.16107177734375,7.09397029876709,0.9946062564849854,True,False,0,0
3072,TwoRoom,0.08,37,65,28.790634155273438,19.53997039794922,1.5974212884902954,False,False,0,0
3072,TwoRoom,0.08,38,65,38.871559143066406,7.5,1.092976450920105,True,False,0,0
3072,TwoRoom,0.08,39,65,12.019420623779297,9.294113159179688,1.5804821252822876,False,False,0,0
3072,TwoRoom,0.08,40,65,42.364410400390625,5.3352813720703125,0.8032124638557434,True,False,0,0
3072,TwoRoom,0.08,41,65,288.0509033203125,8.56329345703125,1.3696086406707764,True,False,0,0
3072,TwoRoom,0.08,42,65,129.63819885253906,16.107513427734375,1.379120945930481,True,False,0,0
3072,TwoRoom,0.08,43,65,4.740636825561523,55.55079650878906,6.310797691345215,False,True,8,37
3072,TwoRoom,0.08,44,65,284.4249267578125,25.5430908203125,3.1377933025360107,True,False,0,0
3072,TwoRoom,0.08,45,65,210.15176391601562,13.2926025390625,0.8837981820106506,True,False,0,0
3072,TwoRoom,0.08,46,65,278.5806579589844,200.5584716796875,4.9253082275390625,False,False,0,0
3072,TwoRoom,0.08,47,65,208.6905059814453,4.0456695556640625,0.6666340827941895,True,False,0,0
3072,TwoRoom,0.08,48,65,253.0604248046875,16.529541015625,3.497114658355713,True,False,0,0
3072,TwoRoom,0.08,49,65,7.83924674987793,21.865982055664062,3.7336833477020264,False,True,0,8
3072,TwoRoom,0.08,50,65,54.44565200805664,21.95782470703125,5.732921600341797,True,False,0,0
3072,TwoRoom,0.08,51,65,240.84141540527344,20.5982666015625,2.5246479511260986,True,False,0,0
3072,TwoRoom,0.08,52,65,0.3246879577636719,8.120452880859375,1.8929728269577026,False,False,0,0
3072,TwoRoom,0.08,53,65,55.04334259033203,210.80694580078125,9.222179412841797,False,False,0,0
3072,TwoRoom,0.08,54,65,320.60986328125,32.475128173828125,2.160836935043335,True,False,0,0
3072,TwoRoom,0.08,55,65,178.94859313964844,7.201992034912109,0.47330740094184875,True,False,0,0
3072,TwoRoom,0.08,56,65,312.0594482421875,2.600808620452881,0.8412509560585022,True,False,0,0
3072,TwoRoom,0.08,57,65,89.23380279541016,7.990936279296875,1.0919263362884521,True,False,0,0
3072,TwoRoom,0.08,58,65,9.597304344177246,18.790435791015625,5.3580474853515625,False,False,0,0
3072,TwoRoom,0.08,59,65,64.99051666259766,13.406890869140625,2.4605367183685303,True,False,0,0
3072,TwoRoom,0.08,60,65,24.72855567932129,13.21337890625,1.0062366724014282,False,False,21,21
3072,TwoRoom,0.08,61,65,187.5099334716797,11.34051513671875,1.8435925245285034,True,False,0,0
3072,TwoRoom,0.08,62,65,4.9664716720581055,8.16143798828125,2.1598243713378906,False,False,0,0
3072,TwoRoom,0.08,63,65,155.59951782226562,10.362022399902344,1.8806800842285156,True,False,0,0
3072,TwoRoom,0.08,64,65,184.93960571289062,6.20849609375,2.2666642665863037,True,False,0,0
3072,TwoRoom,0.08,65,65,12.635560989379883,4.58807373046875,1.2802332639694214,True,False,0,0
3072,TwoRoom,0.08,66,65,244.86370849609375,4.37640380859375,0.8041262626647949,True,False,0,0
3072,TwoRoom,0.08,67,65,238.27352905273438,99.551025390625,7.013336658477783,True,False,0,0
3072,TwoRoom,0.08,68,65,185.5543212890625,4.4444580078125,0.8611197471618652,True,False,0,0
3072,TwoRoom,0.08,69,65,2.249034881591797,8.689804077148438,1.552603006362915,False,False,0,0
3072,TwoRoom,0.08,70,65,187.03347778320312,14.714107513427734,2.761206865310669,True,False,0,0
3072,TwoRoom,0.08,71,65,65.40032196044922,7.299072265625,0.6564395427703857,True,False,0,0
3072,TwoRoom,0.08,72,65,75.32201385498047,7.748077392578125,1.827831506729126,True,False,0,0
3072,TwoRoom,0.08,73,65,15.89549732208252,36.58575439453125,3.8031864166259766,False,False,0,0
3072,TwoRoom,0.08,74,65,89.42781829833984,9.17840576171875,0.9305536150932312,True,False,0,0
3072,TwoRoom,0.08,75,65,137.99270629882812,26.1285400390625,2.995835542678833,True,False,0,0
3072,TwoRoom,0.08,76,65,17.696943283081055,176.43988037109375,11.481621742248535,False,False,0,0
3072,TwoRoom,0.08,77,65,302.47515869140625,50.085479736328125,1.9175924062728882,True,False,0,0
3072,TwoRoom,0.08,78,65,34.318702697753906,34.415802001953125,4.3176774978637695,False,False,0,0
3072,TwoRoom,0.08,79,65,129.3370361328125,13.609466552734375,2.842528820037842,True,False,0,0
3072,TwoRoom,0.08,80,65,129.5326385498047,6.309234619140625,0.6580175757408142,True,False,0,0
3072,TwoRoom,0.08,81,65,24.693086624145508,5.0865478515625,0.6605843305587769,True,False,0,0
3072,TwoRoom,0.08,82,65,78.41691589355469,40.46399688720703,2.855952262878418,False,False,0,0
3072,TwoRoom,0.08,83,65,27.629932403564453,23.362953186035156,2.9905922412872314,False,False,0,0
3072,TwoRoom,0.08,84,65,10.767763137817383,43.06189727783203,1.2583388090133667,False,False,0,0
3072,TwoRoom,0.08,85,65,24.618974685668945,26.05986785888672,3.292992115020752,False,False,0,0
3072,TwoRoom,0.08,86,65,2.974562168121338,20.80523681640625,1.8039251565933228,False,False,0,0
3072,TwoRoom,0.08,87,65,1.3272576332092285,39.45098876953125,11.623189926147461,False,True,0,37
3072,TwoRoom,0.08,88,65,4.589251518249512,20.868133544921875,2.179570198059082,False,False,0,0
3072,TwoRoom,0.08,89,65,21.515243530273438,9.807525634765625,1.1162877082824707,True,False,23,23
3072,TwoRoom,0.08,90,65,152.38040161132812,15.308013916015625,1.9582728147506714,True,False,0,0
3072,TwoRoom,0.08,91,65,175.66712951660156,2.9674530029296875,0.468403160572052,True,False,0,0
3072,TwoRoom,0.08,92,65,338.02996826171875,12.5069580078125,1.8568718433380127,True,False,0,0
3072,TwoRoom,0.08,93,65,62.955902099609375,15.08734130859375,2.087101697921753,True,False,0,0
3072,TwoRoom,0.08,94,65,78.41728973388672,6.124053955078125,0.8111525177955627,True,False,0,0
3072,TwoRoom,0.08,95,65,346.0918884277344,6.4156494140625,0.8162977695465088,True,False,0,0
3072,TwoRoom,0.08,96,65,152.2559814453125,12.871246337890625,3.85539174079895,True,False,0,0
3072,TwoRoom,0.08,97,65,60.15357971191406,2.56329345703125,0.6998719573020935,True,False,0,0
3072,TwoRoom,0.08,98,65,246.82284545898438,4.99261474609375,1.2084895372390747,True,False,0,0
3072,TwoRoom,0.08,99,65,30.27897834777832,23.207672119140625,3.3047921657562256,False,False,0,0
3072,PushT,0.0,0,65,291.92132568359375,436.835693359375,47.114593505859375,False,True,0,60
3072,PushT,0.0,1,65,96.65787506103516,348.90911865234375,101.815185546875,False,True,0,23
3072,PushT,0.0,2,65,77.17011260986328,344.34130859375,83.90894317626953,False,True,0,56
3072,PushT,0.0,3,65,7.44183349609375,127.52517700195312,49.32893753051758,False,True,61,10
3072,PushT,0.0,4,65,175.6430206298828,418.22198486328125,82.18798065185547,False,True,0,61
3072,PushT,0.0,5,65,78.56106567382812,396.0772705078125,53.20913314819336,False,True,0,2
3072,PushT,0.0,6,65,0.757843017578125,133.690185546875,39.8798828125,False,True,51,37
3072,PushT,0.0,7,65,169.03640747070312,222.75662231445312,29.44057273864746,False,True,0,52
3072,PushT,0.0,8,65,189.5331268310547,173.3607940673828,46.548583984375,False,True,0,25
3072,PushT,0.0,9,65,117.59976959228516,89.79960632324219,26.211030960083008,False,False,0,0
3072,PushT,0.0,10,65,288.87652587890625,453.2360534667969,62.11945343017578,False,True,0,17
3072,PushT,0.0,11,65,74.50458526611328,418.6719665527344,185.11949157714844,False,True,0,39
3072,PushT,0.0,12,65,145.53414916992188,492.2406311035156,142.01632690429688,False,True,0,57
3072,PushT,0.0,13,65,198.95045471191406,448.9945983886719,53.54212951660156,False,True,0,56
3072,PushT,0.0,14,65,147.85154724121094,384.7397155761719,29.239559173583984,False,True,0,4
3072,PushT,0.0,15,65,93.62474060058594,303.2874450683594,79.66438293457031,False,True,0,25
3072,PushT,0.0,16,65,144.29052734375,429.0716552734375,127.37162017822266,False,True,0,7
3072,PushT,0.0,17,65,69.54635620117188,196.37258911132812,53.43748092651367,False,True,27,0
3072,PushT,0.0,18,65,191.41680908203125,375.77557373046875,70.48138427734375,False,True,0,48
3072,PushT,0.0,19,65,137.09796142578125,386.1685485839844,97.74591064453125,False,True,0,28
3072,PushT,0.0,20,65,274.4718322753906,411.5874328613281,82.05380249023438,False,True,0,54
3072,PushT,0.0,21,65,109.76299285888672,417.16851806640625,72.40105438232422,False,True,0,6
3072,PushT,0.0,22,65,120.69747161865234,276.0107727050781,86.83270263671875,False,True,0,12
3072,PushT,0.0,23,65,15.695442199707031,188.43951416015625,87.61878967285156,False,True,31,47
3072,PushT,0.0,24,65,275.62005615234375,320.2603759765625,59.86191177368164,False,True,0,63
3072,PushT,0.0,25,65,85.33407592773438,44.920196533203125,10.731734275817871,False,False,0,0
3072,PushT,0.0,26,65,1.44915771484375,279.3695068359375,110.45414733886719,False,True,0,26
3072,PushT,0.0,27,65,2.6546192169189453,296.14166259765625,80.49710083007812,False,True,21,55
3072,PushT,0.0,28,65,56.63508224487305,222.65736389160156,41.749000549316406,False,True,0,51
3072,PushT,0.0,29,65,50.854549407958984,216.2593994140625,89.65251159667969,False,True,0,30
3072,PushT,0.0,30,65,54.57441711425781,201.43728637695312,65.85152435302734,False,True,0,43
3072,PushT,0.0,31,65,215.34515380859375,214.97923278808594,64.3707275390625,False,False,0,0
3072,PushT,0.0,32,65,201.9981231689453,299.9537048339844,68.21699523925781,False,True,0,16
3072,PushT,0.0,33,65,127.7125015258789,252.6514892578125,72.53057098388672,False,True,0,4
3072,PushT,0.0,34,65,6.4948883056640625,284.220703125,57.96516799926758,False,True,4,45
3072,PushT,0.0,35,65,93.13363647460938,203.76991271972656,57.84169006347656,False,True,0,29
3072,PushT,0.0,36,65,67.13050842285156,340.90167236328125,61.33346939086914,False,True,0,20
3072,PushT,0.0,37,65,113.13259887695312,545.0116577148438,292.2485046386719,False,True,0,8
3072,PushT,0.0,38,65,163.2052459716797,200.16575622558594,31.767608642578125,False,True,0,57
3072,PushT,0.0,39,65,153.08538818359375,404.0140075683594,85.71553802490234,False,True,0,25
3072,PushT,0.0,40,65,67.12984466552734,461.7108459472656,59.477935791015625,False,True,0,12
3072,PushT,0.0,41,65,230.59854125976562,314.0667724609375,40.64488983154297,False,True,0,29
3072,PushT,0.0,42,65,248.8861083984375,393.605224609375,50.5652961730957,False,True,0,46
3072,PushT,0.0,43,65,96.28514099121094,195.0244598388672,41.17427062988281,False,True,35,27
3072,PushT,0.0,44,65,252.44778442382812,369.3528137207031,75.89186096191406,False,True,0,52
3072,PushT,0.0,45,65,86.20987701416016,375.78271484375,58.1798210144043,False,True,0,28
3072,PushT,0.0,46,65,164.2241973876953,423.18853759765625,90.55667114257812,False,True,0,38
3072,PushT,0.0,47,65,192.4818878173828,463.18963623046875,69.06736755371094,False,True,0,52
3072,PushT,0.0,48,65,309.6922607421875,425.91790771484375,40.44900131225586,False,True,0,31
3072,PushT,0.0,49,65,68.17938232421875,391.2029113769531,133.02818298339844,False,True,0,33
3072,PushT,0.0,50,65,33.93463134765625,168.9315948486328,77.53408813476562,False,True,30,56
3072,PushT,0.0,51,65,57.29866027832031,385.6535339355469,99.38035583496094,False,True,0,46
3072,PushT,0.0,52,65,268.9522399902344,397.5327453613281,36.89793014526367,False,True,0,14
3072,PushT,0.0,53,65,219.93829345703125,429.27154541015625,67.54802703857422,False,True,0,37
3072,PushT,0.0,54,65,248.77867126464844,333.0491027832031,30.104379653930664,False,True,0,26
3072,PushT,0.0,55,65,4.521482467651367,30.834575653076172,9.944048881530762,False,True,0,62
3072,PushT,0.0,56,65,184.72817993164062,172.1669158935547,30.743953704833984,False,False,0,0
3072,PushT,0.0,57,65,269.23968505859375,359.5263671875,34.95278549194336,False,True,0,3
3072,PushT,0.0,58,65,233.53985595703125,401.9403991699219,57.8419189453125,False,True,0,18
3072,PushT,0.0,59,65,198.68106079101562,276.79913330078125,52.65724182128906,False,True,0,60
3072,PushT,0.0,60,65,7.4514079093933105,172.68093872070312,112.42534637451172,False,True,1,2
3072,PushT,0.0,61,65,79.33338165283203,205.58956909179688,38.522239685058594,False,True,0,26
3072,PushT,0.0,62,65,191.79881286621094,335.8094482421875,49.4208984375,False,True,0,41
3072,PushT,0.0,63,65,270.52960205078125,292.2245178222656,53.33323287963867,False,True,0,55
3072,PushT,0.0,64,65,0.7302889823913574,85.35997009277344,55.5363655090332,False,True,57,0
3072,PushT,0.0,65,65,4.370918273925781,251.09609985351562,114.60736846923828,False,True,0,28
3072,PushT,0.0,66,65,75.36100769042969,390.3666687011719,71.20220184326172,False,True,0,61
3072,PushT,0.0,67,65,149.80218505859375,411.8385314941406,108.35443115234375,False,True,0,57
3072,PushT,0.0,68,65,18.15070343017578,292.3425598144531,92.31768798828125,False,True,0,53
3072,PushT,0.0,69,65,268.56683349609375,355.4654846191406,47.76585388183594,False,True,0,20
3072,PushT,0.0,70,65,317.3412780761719,330.7996520996094,109.58350372314453,False,True,0,16
3072,PushT,0.0,71,65,115.57398223876953,284.4590759277344,92.793701171875,False,True,0,61
3072,PushT,0.0,72,65,0.4282646179199219,173.5834503173828,62.88152313232422,False,True,0,46
3072,PushT,0.0,73,65,71.87727355957031,284.0820617675781,58.19702911376953,False,True,0,29
3072,PushT,0.0,74,65,2.061366558074951,87.04447174072266,26.478418350219727,False,True,0,44
3072,PushT,0.0,75,65,309.54266357421875,408.9651794433594,26.67003059387207,False,True,0,36
3072,PushT,0.0,76,65,313.102294921875,433.878662109375,76.47698211669922,False,True,0,6
3072,PushT,0.0,77,65,195.86148071289062,259.43035888671875,29.883779525756836,False,True,0,53
3072,PushT,0.0,78,65,178.94012451171875,313.19189453125,37.68343734741211,False,True,0,23
3072,PushT,0.0,79,65,320.47222900390625,487.704833984375,101.72398376464844,False,True,0,52
3072,PushT,0.0,80,65,303.3977355957031,397.26080322265625,44.128944396972656,False,True,0,43
