training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,cert_pass,top1_flip,clean_best,noisy_best
3072,TwoRoom,0.01,25,65,180.3529052734375,158.77142333984375,28.44118309020996,False,False,0,0
3072,TwoRoom,0.01,26,65,47.72198486328125,79.04510498046875,8.415724754333496,False,True,0,33
3072,TwoRoom,0.01,27,65,288.2262878417969,142.82659912109375,34.68157958984375,True,False,0,0
3072,TwoRoom,0.01,28,65,366.5639343261719,197.5261688232422,56.03221130371094,False,False,0,0
3072,TwoRoom,0.01,29,65,3.0562705993652344,102.22715759277344,11.110657691955566,False,True,0,50
3072,TwoRoom,0.01,30,65,268.87750244140625,102.5015869140625,19.495712280273438,True,False,0,0
3072,TwoRoom,0.01,31,65,91.45115661621094,61.324249267578125,8.522051811218262,False,False,0,0
3072,TwoRoom,0.01,32,65,183.4582977294922,98.07740783691406,9.818819046020508,False,True,0,16
3072,TwoRoom,0.01,33,65,84.33956146240234,206.515380859375,59.28480911254883,False,False,0,0
3072,TwoRoom,0.01,34,65,125.20890045166016,163.1734619140625,23.288745880126953,False,False,0,0
3072,TwoRoom,0.01,35,65,44.581321716308594,111.83901977539062,27.91790771484375,False,False,0,0
3072,TwoRoom,0.01,36,65,219.23117065429688,11.267014503479004,1.5673478841781616,True,False,0,0
3072,TwoRoom,0.01,37,65,86.47633361816406,67.329345703125,7.8722310066223145,False,False,0,0
3072,TwoRoom,0.01,38,65,7.252857208251953,309.1883850097656,73.22471618652344,False,True,22,21
3072,TwoRoom,0.01,39,65,0.9387755393981934,151.19259643554688,20.995454788208008,False,False,46,46
3072,TwoRoom,0.01,40,65,38.687252044677734,197.05886840820312,55.93462371826172,False,True,0,50
3072,TwoRoom,0.01,41,65,308.7882385253906,311.27960205078125,33.58810806274414,False,False,0,0
3072,TwoRoom,0.01,42,65,130.95042419433594,323.7212829589844,36.796478271484375,False,True,0,58
3072,TwoRoom,0.01,43,65,20.405033111572266,222.84042358398438,42.1619987487793,False,True,8,37
3072,TwoRoom,0.01,44,65,320.1378173828125,107.24774169921875,15.3319730758667,True,False,0,0
3072,TwoRoom,0.01,45,65,99.60897827148438,217.71038818359375,25.20295524597168,False,False,0,0
3072,TwoRoom,0.01,46,65,315.1405029296875,138.95932006835938,25.310161590576172,True,False,0,0
3072,TwoRoom,0.01,47,65,298.7208251953125,173.55902099609375,20.35668182373047,False,False,0,0
3072,TwoRoom,0.01,48,65,296.664794921875,331.8606872558594,11.656341552734375,False,False,0,0
3072,TwoRoom,0.01,49,65,12.540644645690918,57.88978576660156,10.300149917602539,False,True,0,8
3072,TwoRoom,0.01,50,65,53.324737548828125,85.02392578125,18.039052963256836,False,False,0,0
3072,TwoRoom,0.01,51,65,253.10366821289062,191.446044921875,19.684431076049805,False,False,0,0
3072,TwoRoom,0.01,52,65,3.4712164402008057,213.4503173828125,28.20985984802246,False,False,0,0
3072,TwoRoom,0.01,53,65,44.818050384521484,238.56597900390625,50.18772506713867,False,False,0,0
3072,TwoRoom,0.01,54,65,308.2213439941406,21.258819580078125,2.9881770610809326,True,False,0,0
3072,TwoRoom,0.01,55,65,166.0612335205078,304.2723083496094,61.34988784790039,False,True,0,1
3072,TwoRoom,0.01,56,65,299.4002990722656,81.41238403320312,7.636274337768555,True,False,0,0
3072,TwoRoom,0.01,57,65,141.67706298828125,263.4513854980469,9.888619422912598,False,False,0,0
3072,TwoRoom,0.01,58,65,56.72072982788086,118.32846069335938,29.783172607421875,False,True,0,17
3072,TwoRoom,0.01,59,65,82.53840637207031,336.1665954589844,64.94794464111328,False,True,0,61
3072,TwoRoom,0.01,60,65,9.525222778320312,164.7115020751953,14.608144760131836,False,True,46,13
3072,TwoRoom,0.01,61,65,189.60853576660156,128.97238159179688,16.874128341674805,False,False,0,0
3072,TwoRoom,0.01,62,65,9.145781517028809,103.1131591796875,20.261356353759766,False,True,0,44
3072,TwoRoom,0.01,63,65,266.06060791015625,12.791015625,2.610577344894409,True,False,0,0
3072,TwoRoom,0.01,64,65,337.2034606933594,143.51040649414062,33.97764587402344,True,False,0,0
3072,TwoRoom,0.01,65,65,8.12137222290039,76.95265197753906,15.75558853149414,False,True,0,56
3072,TwoRoom,0.01,66,65,217.4698944091797,85.87872314453125,6.984421253204346,True,False,0,0
3072,TwoRoom,0.01,67,65,279.0468444824219,17.18756103515625,3.3665707111358643,True,False,0,0
3072,TwoRoom,0.01,68,65,172.50552368164062,142.83860778808594,21.78672981262207,False,False,0,0
3072,TwoRoom,0.01,69,65,1.670121431350708,186.62225341796875,14.509552955627441,False,True,0,42
3072,TwoRoom,0.01,70,65,155.9041290283203,77.98384094238281,9.928709030151367,False,False,0,0
3072,TwoRoom,0.01,71,65,89.39446258544922,332.0165100097656,35.4212532043457,False,True,0,63
3072,TwoRoom,0.01,72,65,107.68132019042969,140.98748779296875,27.127174377441406,False,True,0,5
