acpc_gap_mean,acpc_gap_q90,acpc_gap_q95,amp_B_mean,amp_B_median,amp_B_q75,amp_B_q90,amp_B_q95,amp_B_q99,amp_P_mean,amp_P_median,amp_P_q75,amp_P_q90,amp_P_q95,amp_P_q99,amp_R_mean,amp_R_median,amp_R_q75,amp_R_q90,amp_R_q95,amp_R_q99,amp_total_mean,amp_total_median,amp_total_q75,amp_total_q90,amp_total_q95,amp_total_q99,candidate_count,candidate_margin_clean_q10,candidate_margin_clean_q50,candidate_rank_metrics_computed,candidate_rank_spearman,candidate_rank_spearman_median,candidate_top1_flip_rate,candidate_topk,candidate_topk_overlap_rate,clean_false_positive_rate,closer_to_wrong_than_pair_rate,corruption,coverage_decision,decision_reason,delta_norm_mean,delta_norm_median,delta_norm_q75,delta_norm_q90,delta_norm_q95,delta_norm_q99,effective_rank,feature_space,is_t_start_separable_from_clean,lambda_max_over_trace,paired_clean_rank_median,paired_clean_rank_q90,ratio_to_knn_mean,ratio_to_knn_median,ratio_to_knn_q75,ratio_to_knn_q90,ratio_to_knn_q95,ratio_to_knn_q99,recommended_next_action,same_label_topk_rate,state_proxy_missing,t_star_acpc_median,t_star_acpc_q90,t_star_acpc_q95,t_star_radius_median,t_star_radius_q90,t_star_radius_q95,task_alignment_mean,task_alignment_q90,task_alignment_q95,top1_eigen_ratio,top5_eigen_ratio,v2_decision,wrong_label_nn_rate,wrong_label_rate_at_t_star
0.17021529376506805,0.40848425030708313,0.4809737205505371,0.5788078308105469,0.5381897687911987,0.6655641794204712,0.8208442330360413,0.9257982969284058,1.1837025880813599,5.067992210388184,5.019986152648926,5.533609390258789,5.995907783508301,6.2312164306640625,6.683143615722656,1.1236375570297241,1.1101570129394531,1.3040529489517212,1.4432882070541382,1.513168454170227,1.5759345293045044,3.332996129989624,3.136922836303711,4.036873817443848,5.475774765014648,6.014342784881592,6.802344799041748,17.0,8.84232234954834,141.442138671875,True,0.9304152131080627,0.9656863212585449,0.1953125,5.0,0.879687488079071,0.0,0.2421875,gaussian_std0.03,no_go,coverage/crossing gate failed,1.5432214736938477,1.5312480926513672,1.711512565612793,1.8566949367523193,1.965044617652893,2.1327404975891113,24.7699031829834,encoder_feat,False,0.14211753010749817,1.0,4.0,1.8664464950561523,1.6869091987609863,2.1814167499542236,2.942784547805786,3.435533285140991,4.480077743530273,do_not_train,0.5604166984558105,0.0,0.800000011920929,1.0,1.0,1.0,1.0,1.0,0.46164435148239136,0.6364181041717529,0.6824129819869995,0.14211753010749817,0.5502818822860718,no_go,0.1927083432674408,0.010416666977107525
0.6428167819976807,1.2921898365020752,1.5007758140563965,0.657386302947998,0.5961408019065857,0.766171932220459,1.010711431503296,1.148064374923706,1.543662190437317,4.894648551940918,4.851691722869873,5.23988676071167,5.541286468505859,5.73705530166626,6.251511573791504,1.085937738418579,1.0897750854492188,1.2477171421051025,1.360251545906067,1.4104009866714478,1.5214964151382446,3.4320971965789795,3.3834245204925537,4.302245140075684,4.990951061248779,5.548111915588379,6.359504222869873,17.0,16.523601531982422,147.883056640625,True,0.6671836972236633,0.7941176891326904,0.4453125,5.0,0.682812511920929,0.0,0.640625,gaussian_std0.05,no_go,coverage/crossing gate failed,3.0258965492248535,2.991384744644165,3.2918851375579834,3.6416091918945312,3.834282875061035,4.208620548248291,20.988988876342773,encoder_feat,False,0.17171761393547058,4.0,19.699981689453125,3.655364990234375,3.329230546951294,4.169084548950195,5.7702436447143555,6.671335697174072,9.368968963623047,do_not_train,0.34166666865348816,0.0,1.0,1.0,1.0,nan,nan,nan,0.4588078260421753,0.6330447196960449,0.666386604309082,0.17171761393547058,0.5912129878997803,no_go,0.5442708730697632,nan
1.111594557762146,1.8101677894592285,2.0239615440368652,0.5725290775299072,0.5557995438575745,0.6567418575286865,0.7864171862602234,0.8387784361839294,0.9618244767189026,4.705115795135498,4.687205791473389,4.955648899078369,5.192075729370117,5.378082275390625,5.6842193603515625,1.0143520832061768,1.0230929851531982,1.1346044540405273,1.2389576435089111,1.284471869468689,1.384441614151001,2.687455177307129,2.658148765563965,3.1713995933532715,3.5495142936706543,3.748230218887329,4.169536113739014,17.0,10.223671913146973,129.7627410888672,True,0.400314062833786,0.5134804248809814,0.6640625,5.0,0.534375011920929,0.0,0.8984375,gaussian_std0.08,no_go,coverage/crossing gate failed,5.296342372894287,5.248164176940918,5.7275166511535645,6.265183448791504,6.599667072296143,7.11149787902832,16.670024871826172,encoder_feat,False,0.17541034519672394,26.0,129.0,6.40706729888916,5.707067966461182,7.412808895111084,9.993132591247559,11.422279357910156,16.76579475402832,do_not_train,0.12187500298023224,0.0,1.0,1.0,1.0,nan,nan,nan,0.46513113379478455,0.647514283657074,0.6981341242790222,0.17541034519672394,0.6553879976272583,no_go,0.8645833730697632,nan
1.214782476425171,1.7306287288665771,1.8799012899398804,0.3046237826347351,0.30654293298721313,0.32651287317276,0.3409230411052704,0.3528059124946594,0.3710536062717438,5.360125541687012,5.343725681304932,5.443203449249268,5.570010662078857,5.633471488952637,5.7799577713012695,0.8435971140861511,0.8686161041259766,0.9548584818840027,1.022857904434204,1.054832100868225,1.0876048803329468,1.3651390075683594,1.3827532529830933,1.5291842222213745,1.6459770202636719,1.7048066854476929,1.8160836696624756,17.0,16.801488876342773,137.49359130859375,True,0.16300936043262482,0.19117648899555206,0.8125,5.0,0.38593751192092896,0.0,0.9557291865348816,blur_ks15,no_go,coverage/crossing gate failed,11.040637016296387,11.045120239257812,11.281787872314453,11.458629608154297,11.610342979431152,11.742746353149414,15.855555534362793,encoder_feat,False,0.19456158578395844,79.0,263.0,13.35096549987793,11.901605606079102,15.096512794494629,20.07683563232422,23.748350143432617,36.63181686401367,do_not_train,0.0494791679084301,0.0,nan,nan,nan,nan,nan,nan,0.3421030044555664,0.486179381608963,0.5194299817085266,0.19456158578395844,0.6074943542480469,no_go,0.9296875,nan
1.3029565811157227,1.8359442949295044,1.967433214187622,0.344513863325119,0.3449118733406067,0.37493884563446045,0.39246413111686707,0.4039074778556824,0.42398831248283386,5.014761924743652,5.004188060760498,5.092597961425781,5.202661514282227,5.294880390167236,5.432731628417969,0.8794020414352417,0.8921929597854614,0.9946178197860718,1.071576714515686,1.102340579032898,1.1390478610992432,1.5033390522003174,1.5250043869018555,1.6682765483856201,1.7995378971099854,1.8554985523223877,1.9642441272735596,17.0,25.313602447509766,129.53305053710938,True,0.1370634287595749,0.2034313976764679,0.8671875,5.0,0.3656249940395355,0.0,0.9609375,resize_factor0.25,no_go,coverage/crossing gate failed,10.394474029541016,10.382772445678711,10.66751766204834,10.877165794372559,11.0166015625,11.155986785888672,15.78040599822998,encoder_feat,False,0.2069423645734787,89.0,275.6999816894531,12.568586349487305,11.256918907165527,14.148656845092773,18.99250602722168,22.151519775390625,34.70468521118164,do_not_train,0.03802083432674408,0.0,nan,nan,nan,nan,nan,nan,0.39490780234336853,0.5410844683647156,0.5761358141899109,0.2069423645734787,0.6072832345962524,no_go,0.9583333730697632,nan
0.17021529376506805,0.40848425030708313,0.4809737205505371,0.5788078308105469,0.5381897687911987,0.6655641794204712,0.8208442330360413,0.9257982969284058,1.1837025880813599,5.067992210388184,5.019986152648926,5.533609390258789,5.995907783508301,6.2312164306640625,6.683143615722656,1.1236375570297241,1.1101570129394531,1.3040529489517212,1.4432882070541382,1.513168454170227,1.5759345293045044,3.332996129989624,3.136922836303711,4.036873817443848,5.475774765014648,6.014342784881592,6.802344799041748,17.0,8.84232234954834,141.442138671875,True,0.9304152131080627,0.9656863212585449,0.1953125,5.0,0.879687488079071,0.0,0.1953125,gaussian_std0.03,no_go,coverage/crossing gate failed,7.841737270355225,7.725078582763672,8.985762596130371,10.00308609008789,10.740589141845703,12.140958786010742,32.43196487426758,emb,False,0.09730168431997299,1.0,4.0,1.452115774154663,1.193753719329834,1.5887806415557861,2.1247005462646484,2.8255257606506348,7.475069522857666,do_not_train,0.5588541626930237,0.0,0.800000011920929,0.9599999785423279,0.9800000190734863,nan,nan,nan,0.5449264049530029,0.7226355671882629,0.7693750858306885,0.09730168431997299,0.37499022483825684,no_go,0.1354166716337204,nan
0.6428167819976807,1.2921898365020752,1.5007758140563965,0.657386302947998,0.5961408019065857,0.766171932220459,1.010711431503296,1.148064374923706,1.543662190437317,4.894648551940918,4.851691722869873,5.23988676071167,5.541286468505859,5.73705530166626,6.251511573791504,1.085937738418579,1.0897750854492188,1.2477171421051025,1.360251545906067,1.4104009866714478,1.5214964151382446,3.4320971965789795,3.3834245204925537,4.302245140075684,4.990951061248779,5.548111915588379,6.359504222869873,17.0,16.523601531982422,147.883056640625,True,0.6671836972236633,0.7941176891326904,0.4453125,5.0,0.682812511920929,0.0,0.640625,gaussian_std0.05,no_go,coverage/crossing gate failed,14.83143138885498,14.548433303833008,16.768217086791992,18.476171493530273,19.392412185668945,21.09109115600586,29.011123657226562,emb,False,0.1188887506723404,3.5,16.0,2.7778096199035645,2.20737886428833,2.9474194049835205,4.126013278961182,5.306802272796631,14.787060737609863,do_not_train,0.3802083730697632,0.0,nan,nan,nan,nan,nan,nan,0.5567183494567871,0.7374904751777649,0.7629890441894531,0.1188887506723404,0.42782077193260193,no_go,0.5208333730697632,nan
1.111594557762146,1.8101677894592285,2.0239615440368652,0.5725290775299072,0.5557995438575745,0.6567418575286865,0.7864171862602234,0.8387784361839294,0.9618244767189026,4.705115795135498,4.687205791473389,4.955648899078369,5.192075729370117,5.378082275390625,5.6842193603515625,1.0143520832061768,1.0230929851531982,1.1346044540405273,1.2389576435089111,1.284471869468689,1.384441614151001,2.687455177307129,2.658148765563965,3.1713995933532715,3.5495142936706543,3.748230218887329,4.169536113739014,17.0,10.223671913146973,129.7627410888672,True,0.400314062833786,0.5134804248809814,0.6640625,5.0,0.534375011920929,0.0,0.8723958730697632,gaussian_std0.08,no_go,coverage/crossing gate failed,24.901769638061523,24.595752716064453,27.664430618286133,30.335603713989258,31.674427032470703,33.5512580871582,24.853862762451172,emb,False,0.14018747210502625,21.0,175.09994506835938,4.6939496994018555,3.6878561973571777,4.915700912475586,7.100470542907715,8.544119834899902,24.775192260742188,do_not_train,0.14218750596046448,0.0,nan,nan,nan,nan,nan,nan,0.5470630526542664,0.7234526872634888,0.7513728141784668,0.14018747210502625,0.48600518703460693,no_go,0.828125,nan
1.214782476425171,1.7306287288665771,1.8799012899398804,0.3046237826347351,0.30654293298721313,0.32651287317276,0.3409230411052704,0.3528059124946594,0.3710536062717438,5.360125541687012,5.343725681304932,5.443203449249268,5.570010662078857,5.633471488952637,5.7799577713012695,0.8435971140861511,0.8686161041259766,0.9548584818840027,1.022857904434204,1.054832100868225,1.0876048803329468,1.3651390075683594,1.3827532529830933,1.5291842222213745,1.6459770202636719,1.7048066854476929,1.8160836696624756,17.0,16.801488876342773,137.49359130859375,True,0.16300936043262482,0.19117648899555206,0.8125,5.0,0.38593751192092896,0.0,0.9739583730697632,blur_ks15,no_go,coverage/crossing gate failed,59.2083854675293,58.77491760253906,61.24895095825195,63.7422981262207,65.23599243164062,66.33806610107422,21.785518646240234,emb,False,0.13372041285037994,112.5,296.6999816894531,11.226614952087402,8.948888778686523,11.759355545043945,16.16063117980957,21.2152042388916,63.81270217895508,do_not_train,0.0390625037252903,0.0,nan,nan,nan,nan,nan,nan,0.4270312488079071,0.5777804851531982,0.6106188297271729,0.13372041285037994,0.4918818771839142,no_go,0.9348958730697632,nan
1.3029565811157227,1.8359442949295044,1.967433214187622,0.344513863325119,0.3449118733406067,0.37493884563446045,0.39246413111686707,0.4039074778556824,0.42398831248283386,5.014761924743652,5.004188060760498,5.092597961425781,5.202661514282227,5.294880390167236,5.432731628417969,0.8794020414352417,0.8921929597854614,0.9946178197860718,1.071576714515686,1.102340579032898,1.1390478610992432,1.5033390522003174,1.5250043869018555,1.6682765483856201,1.7995378971099854,1.8554985523223877,1.9642441272735596,17.0,25.313602447509766,129.53305053710938,True,0.1370634287595749,0.2034313976764679,0.8671875,5.0,0.3656249940395355,0.0,0.984375,resize_factor0.25,no_go,coverage/crossing gate failed,52.15165710449219,51.98418045043945,54.10643768310547,56.312034606933594,57.547752380371094,58.488128662109375,21.940845489501953,emb,False,0.12697221338748932,105.0,297.7999267578125,9.882268905639648,7.868900299072266,10.408172607421875,14.247295379638672,18.7176456451416,56.310935974121094,do_not_train,0.046875,0.0,nan,nan,nan,nan,nan,nan,0.46263396739959717,0.6138917803764343,0.6363046169281006,0.12697221338748932,0.4834332764148712,no_go,0.9661458730697632,nan
