acpc_gap_mean,acpc_gap_q90,acpc_gap_q95,amp_B_mean,amp_B_median,amp_B_q75,amp_B_q90,amp_B_q95,amp_B_q99,amp_P_mean,amp_P_median,amp_P_q75,amp_P_q90,amp_P_q95,amp_P_q99,amp_R_mean,amp_R_median,amp_R_q75,amp_R_q90,amp_R_q95,amp_R_q99,amp_total_mean,amp_total_median,amp_total_q75,amp_total_q90,amp_total_q95,amp_total_q99,candidate_count,candidate_margin_clean_q10,candidate_margin_clean_q50,candidate_rank_metrics_computed,candidate_rank_spearman,candidate_rank_spearman_median,candidate_top1_flip_rate,candidate_topk,candidate_topk_overlap_rate,clean_false_positive_rate,closer_to_wrong_than_pair_rate,corruption,coverage_decision,decision_reason,delta_norm_mean,delta_norm_median,delta_norm_q75,delta_norm_q90,delta_norm_q95,delta_norm_q99,effective_rank,feature_space,is_t_start_separable_from_clean,lambda_max_over_trace,paired_clean_rank_median,paired_clean_rank_q90,ratio_to_knn_mean,ratio_to_knn_median,ratio_to_knn_q75,ratio_to_knn_q90,ratio_to_knn_q95,ratio_to_knn_q99,recommended_next_action,same_label_topk_rate,state_proxy_missing,t_star_acpc_median,t_star_acpc_q90,t_star_acpc_q95,t_star_radius_median,t_star_radius_q90,t_star_radius_q95,task_alignment_mean,task_alignment_q90,task_alignment_q95,top1_eigen_ratio,top5_eigen_ratio,v2_decision,wrong_label_nn_rate,wrong_label_rate_at_t_star
0.24871528148651123,0.4181716740131378,0.4567418396472931,0.6844598054885864,0.6789117455482483,0.7520294189453125,0.819597601890564,0.8391047120094299,0.9449072480201721,1.8927500247955322,1.8700149059295654,2.0070178508758545,2.1360244750976562,2.180565118789673,2.2259397506713867,1.3241149187088013,1.3164794445037842,1.4167070388793945,1.5005509853363037,1.522772192955017,1.5720229148864746,1.7123591899871826,1.7211048603057861,1.888796091079712,2.0659127235412598,2.264371633529663,2.7955479621887207,17.0,47.4590950012207,160.22052001953125,True,0.876072347164154,0.9375000596046448,0.046875,5.0,0.846875011920929,0.0,0.1197916716337204,gaussian_std0.03,no_go,coverage/crossing gate failed,3.913299083709717,3.902581214904785,4.466712951660156,4.794142246246338,5.009666442871094,5.247923851013184,18.075475692749023,encoder_feat,False,0.15614406764507294,1.0,2.0,0.7788527011871338,0.7459316253662109,0.874108076095581,1.0548352003097534,1.2208106517791748,1.6429299116134644,do_not_train,0.37812504172325134,0.0,nan,nan,nan,nan,nan,nan,0.6764911413192749,0.7579537034034729,0.7799353003501892,0.15614406764507294,0.5710926651954651,no_go,0.1145833358168602,nan
1.1032851934432983,1.5778651237487793,1.6920720338821411,0.7789427638053894,0.7592886686325073,0.8577839732170105,0.9237622618675232,0.9618241190910339,1.1008782386779785,1.8930577039718628,1.8883092403411865,2.004751205444336,2.103623390197754,2.1355347633361816,2.238229513168335,1.281301498413086,1.2833302021026611,1.3641184568405151,1.443001627922058,1.4633914232254028,1.4908040761947632,1.8713992834091187,1.8495512008666992,1.9704980850219727,2.1581079959869385,2.2794177532196045,2.669891119003296,17.0,49.48017883300781,150.83547973632812,True,0.4507889449596405,0.5980392694473267,0.65625,5.0,0.5531250238418579,0.0,0.7291666865348816,gaussian_std0.05,no_go,coverage/crossing gate failed,7.682352066040039,7.676258087158203,8.5928373336792,9.242240905761719,9.615270614624023,9.94765567779541,17.006580352783203,encoder_feat,False,0.1480100452899933,4.0,48.499969482421875,1.5248663425445557,1.4478366374969482,1.6771007776260376,2.0434072017669678,2.313096284866333,3.044739007949829,do_not_train,0.18958334624767303,0.0,nan,nan,nan,nan,nan,nan,0.7128931283950806,0.8000220656394958,0.8061076998710632,0.1480100452899933,0.5534984469413757,no_go,0.7083333730697632,nan
1.7023708820343018,2.170469045639038,2.228842258453369,0.7658225893974304,0.7568549513816833,0.8350173234939575,0.8941721320152283,0.9173574447631836,0.9461802244186401,1.8117479085922241,1.8320343494415283,1.9463273286819458,2.0121052265167236,2.0544440746307373,2.105083465576172,1.2245054244995117,1.233785629272461,1.2986574172973633,1.3539807796478271,1.3897265195846558,1.4144002199172974,1.6831754446029663,1.6564819812774658,1.8010873794555664,1.9421030282974243,1.9801015853881836,2.1841681003570557,17.0,28.495243072509766,200.62265014648438,True,0.3075980544090271,0.3186274766921997,0.859375,5.0,0.4125000238418579,0.0,0.9270833730697632,gaussian_std0.08,no_go,coverage/crossing gate failed,10.744555473327637,10.643494606018066,12.001861572265625,12.77159309387207,13.121210098266602,13.69279670715332,16.683151245117188,encoder_feat,False,0.14078590273857117,34.0,142.0,2.1320300102233887,2.001988172531128,2.317758321762085,2.7966649532318115,3.1484177112579346,4.485009670257568,do_not_train,0.0625,0.0,nan,nan,nan,nan,nan,nan,0.7070196866989136,0.801505446434021,0.8104470372200012,0.14078590273857117,0.5515210628509521,no_go,0.9114583730697632,nan
0.4612950086593628,0.9207354784011841,1.013049840927124,0.7116345763206482,0.7163448929786682,0.7824888229370117,0.8231032490730286,0.8624535202980042,0.8841307163238525,1.7129290103912354,1.7130712270736694,1.812859296798706,1.924706220626831,1.9972889423370361,2.0610010623931885,1.2389237880706787,1.2252633571624756,1.3355374336242676,1.3975839614868164,1.426325798034668,1.529073715209961,1.5133699178695679,1.5502370595932007,1.7344582080841064,1.8895121812820435,1.9526859521865845,2.0887937545776367,17.0,52.24483108520508,141.13436889648438,True,0.812614917755127,0.8590686917304993,0.15625,5.0,0.778124988079071,0.0,0.4270833432674408,blur_ks15,no_go,coverage/crossing gate failed,5.842388153076172,5.8052825927734375,6.902870178222656,7.75692081451416,8.046253204345703,8.993700981140137,11.681524276733398,encoder_feat,False,0.26368042826652527,1.0,13.0,1.1593074798583984,1.0953363180160522,1.3601423501968384,1.6057194471359253,1.7582721710205078,2.9158740043640137,do_not_train,0.2770833373069763,0.0,nan,nan,nan,nan,nan,nan,0.7208395004272461,0.8284008502960205,0.8517926931381226,0.26368042826652527,0.7270235419273376,no_go,0.4010416865348816,nan
0.4842045307159424,0.8898614048957825,0.9995655417442322,0.7157803773880005,0.7265639901161194,0.7900030612945557,0.8323334455490112,0.8820215463638306,0.9272729754447937,1.739727258682251,1.7309151887893677,1.8358378410339355,2.0142810344696045,2.0987064838409424,2.135357141494751,1.2569788694381714,1.251070499420166,1.3377597332000732,1.419645071029663,1.4574413299560547,1.5275484323501587,1.5683873891830444,1.6021747589111328,1.8029112815856934,1.9635074138641357,2.01963472366333,2.167551040649414,17.0,37.330562591552734,143.57965087890625,True,0.8232614398002625,0.8909314870834351,0.09375,5.0,0.784375011920929,0.0,0.4479166865348816,resize_factor0.25,no_go,coverage/crossing gate failed,5.814781188964844,5.8243489265441895,7.014049530029297,7.617913722991943,8.00080394744873,8.330039978027344,12.036044120788574,encoder_feat,False,0.2415235936641693,1.0,14.0,1.149848222732544,1.0893484354019165,1.361148715019226,1.5843677520751953,1.7875820398330688,2.6530542373657227,do_not_train,0.2562500238418579,0.0,nan,nan,nan,1.0,1.0,1.0,0.7401361465454102,0.8505091071128845,0.8730618953704834,0.2415235936641693,0.7151201367378235,no_go,0.4479166865348816,0.0
0.24871239066123962,0.41815266013145447,0.4567635655403137,0.6844598054885864,0.6789117455482483,0.7520294189453125,0.819597601890564,0.8391047120094299,0.9449072480201721,1.8927500247955322,1.8700149059295654,2.0070178508758545,2.1360244750976562,2.180565118789673,2.2259397506713867,1.3241149187088013,1.3164794445037842,1.4167070388793945,1.5005509853363037,1.522772192955017,1.5720229148864746,1.7123591899871826,1.7211048603057861,1.888796091079712,2.0659127235412598,2.264371633529663,2.7955479621887207,17.0,47.4590950012207,160.22052001953125,True,0.876072347164154,0.9375000596046448,0.046875,5.0,0.846875011920929,0.0,0.140625,gaussian_std0.03,no_go,coverage/crossing gate failed,7.384753227233887,7.485791206359863,8.383573532104492,9.139191627502441,9.410419464111328,9.804542541503906,27.824569702148438,emb,False,0.13466621935367584,1.0,2.0,0.6884536147117615,0.645919144153595,0.7800983786582947,0.9528537392616272,1.1066110134124756,1.3572571277618408,do_not_train,0.3697916865348816,0.0,nan,nan,nan,nan,nan,nan,0.6713821887969971,0.8000410795211792,0.8292235732078552,0.13466621935367584,0.45704248547554016,no_go,0.1354166716337204,nan
1.1032837629318237,1.5778228044509888,1.6921172142028809,0.7789427638053894,0.7592886686325073,0.8577839732170105,0.9237622618675232,0.9618241190910339,1.1008782386779785,1.8930577039718628,1.8883092403411865,2.004751205444336,2.103623390197754,2.1355347633361816,2.238229513168335,1.281301498413086,1.2833302021026611,1.3641184568405151,1.443001627922058,1.4633914232254028,1.4908040761947632,1.8713992834091187,1.8495512008666992,1.9704980850219727,2.1581079959869385,2.2794177532196045,2.669891119003296,17.0,49.48017883300781,150.83547973632812,True,0.4507889449596405,0.5980392694473267,0.65625,5.0,0.5531250238418579,0.0,0.8020833730697632,gaussian_std0.05,no_go,coverage/crossing gate failed,14.455574035644531,14.699885368347168,15.871039390563965,16.91866111755371,17.4927921295166,18.265104293823242,33.15331268310547,emb,False,0.10948172211647034,6.0,52.899993896484375,1.344874382019043,1.2725878953933716,1.4691766500473022,1.8234210014343262,2.039175271987915,2.5909392833709717,do_not_train,0.16250000894069672,0.0,nan,nan,nan,nan,nan,nan,0.711050271987915,0.79989093542099,0.819989800453186,0.10948172211647034,0.38694697618484497,no_go,0.7760416865348816,nan
1.7023687362670898,2.1704065799713135,2.2288777828216553,0.7658225893974304,0.7568549513816833,0.8350173234939575,0.8941721320152283,0.9173574447631836,0.9461802244186401,1.8117479085922241,1.8320343494415283,1.9463273286819458,2.0121052265167236,2.0544440746307373,2.105083465576172,1.2245054244995117,1.233785629272461,1.2986574172973633,1.3539807796478271,1.3897265195846558,1.4144002199172974,1.6831754446029663,1.6564819812774658,1.8010873794555664,1.9421030282974243,1.9801015853881836,2.1841681003570557,17.0,28.495243072509766,200.62265014648438,True,0.3075980544090271,0.3186274766921997,0.859375,5.0,0.4125000238418579,0.0,0.953125,gaussian_std0.08,no_go,coverage/crossing gate failed,19.284475326538086,19.455242156982422,20.549503326416016,21.580364227294922,22.082374572753906,22.82121467590332,39.06398391723633,emb,False,0.08081306517124176,52.5,148.69998168945312,1.790661096572876,1.6911531686782837,1.918612003326416,2.4050586223602295,2.586277484893799,3.4181370735168457,do_not_train,0.05833333358168602,0.0,nan,nan,nan,nan,nan,nan,0.7050734758377075,0.7692815661430359,0.7840466499328613,0.08081306517124176,0.29749825596809387,no_go,0.9322916865348816,nan
0.4612915515899658,0.9207107424736023,1.0130581855773926,0.7116345763206482,0.7163448929786682,0.7824888229370117,0.8231032490730286,0.8624535202980042,0.8841307163238525,1.7129290103912354,1.7130712270736694,1.812859296798706,1.924706220626831,1.9972889423370361,2.0610010623931885,1.2389237880706787,1.2252633571624756,1.3355374336242676,1.3975839614868164,1.426325798034668,1.529073715209961,1.5133699178695679,1.5502370595932007,1.7344582080841064,1.8895121812820435,1.9526859521865845,2.0887937545776367,17.0,52.24483108520508,141.13436889648438,True,0.812614917755127,0.8590686917304993,0.15625,5.0,0.778124988079071,0.0,0.4427083432674408,blur_ks15,no_go,coverage/crossing gate failed,9.982870101928711,9.69400405883789,12.119582176208496,13.586844444274902,14.063800811767578,14.686139106750488,25.95808982849121,emb,False,0.15127258002758026,1.0,14.0,0.9267851710319519,0.8691040277481079,1.0670151710510254,1.3403253555297852,1.5400450229644775,2.27902889251709,do_not_train,0.27812501788139343,0.0,nan,nan,nan,nan,nan,nan,0.7381162643432617,0.8552946448326111,0.8716393709182739,0.15127258002758026,0.4533827602863312,no_go,0.421875,nan
0.48419976234436035,0.8898149132728577,0.9995570778846741,0.7157803773880005,0.7265639901161194,0.7900030612945557,0.8323334455490112,0.8820215463638306,0.9272729754447937,1.739727258682251,1.7309151887893677,1.8358378410339355,2.0142810344696045,2.0987064838409424,2.135357141494751,1.2569788694381714,1.251070499420166,1.3377597332000732,1.419645071029663,1.4574413299560547,1.5275484323501587,1.5683873891830444,1.6021747589111328,1.8029112815856934,1.9635074138641357,2.01963472366333,2.167551040649414,17.0,37.330562591552734,143.57965087890625,True,0.8232614398002625,0.8909314870834351,0.09375,5.0,0.784375011920929,0.0,0.4479166865348816,resize_factor0.25,no_go,coverage/crossing gate failed,10.048286437988281,9.92146110534668,12.12979507446289,13.20716381072998,13.889862060546875,14.446463584899902,25.612550735473633,emb,False,0.1463957279920578,1.0,12.899993896484375,0.9303733706474304,0.8776611089706421,1.0928881168365479,1.31782865524292,1.4696171283721924,2.0489718914031982,do_not_train,0.26875001192092896,0.0,nan,nan,nan,nan,nan,nan,0.7527621984481812,0.8742022514343262,0.8983275890350342,0.1463957279920578,0.4594773054122925,no_go,0.4114583432674408,nan
